repo,commit_sha_full,commit_sha,commit_message,commit_type,language,author,committed_at,commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,label_source,language_group,time_period,confidence,linked_issue,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
explosion/spaCy,68d7841df593986655d07f9840fcd35e79b28c7a,68d7841df5,"Extension serialization attr tests: add teardown (#13284)  The doc/token extension serialization tests add extensions that are not serializable with pickle. This didn't cause issues before due to the",bugfix,Python,Daniël de Kok,2024-01-29 13:51:56+01:00,13,0,0,0,6,1,1,1,1,1.0,0,clean,Python,2024-2026,1.0,,3.0,0.5,0.5,0
explosion/spaCy,89a43f39b775c27af724f90a65e210ecfb94dba2,89a43f39b7,update universe description (#13291),other,Unknown,Sofie Van Landeghem,2024-01-30 13:49:49+01:00,13,1,0,0,3,4,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.6,0.0,0.0,0
explosion/spaCy,d84068e460d4ff3f91280368c3c2f8b8dcd1d5bc,d84068e460,"Run slow tests: v4 -> main (#13290)  * Run slow tests: v4 -> main  * Also update the branch in GPU tests",test,Unknown,Daniël de Kok,2024-01-30 13:58:28+01:00,13,1,0,0,2,2,2,2,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.67,0.0,0
explosion/spaCy,2dbb332cea8cb950333d8e8eb222d8d3f6f476b9,2dbb332cea,"`TextCatParametricAttention.v1`: set key transform dimensions (#13249)  * TextCatParametricAttention.v1: set key transform dimensions  This is necessary for tok2vec implementations that initialize ",bugfix,Python,Daniël de Kok,2024-02-02 13:01:59+01:00,13,4,0,0,87,1,3,1,8,1.12,0,clean,Python,2024-2026,1.0,,43.5,0.25,0.28,0
explosion/spaCy,40422ff9049541ae24e28aa16e8b536fc9a71381,40422ff904,Set version to 3.7.3 (#13301),other,Python,Daniël de Kok,2024-02-02 13:51:26+01:00,13,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,e1249d3722765aaca56f538e830add7014d20e2a,e1249d3722,Test if closing explicitly solves recursive lock issues (#13304),test,Python,Daniël de Kok,2024-02-05 10:07:03+01:00,10,0,0,0,5,2,1,0,2,11.5,0,clean,Python,2024-2026,1.0,,1.67,0.0,5.75,0
explosion/spaCy,14bd9d89a3fea6a36bd0fe651ef43035f0a90d88,14bd9d89a3,Update example that shows model in requirments (#13302)  See #13293.,other,Unknown,Daniël de Kok,2024-02-11 19:46:43+01:00,19,6,1,0,6,2,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,2.0,0.0,0.0,0
explosion/spaCy,fdfdbcd9f40c73eefe106f9ebf26767809d69a83,fdfdbcd9f4,"Make `Language.pipe` workers exit cleanly (#13321)  Also warn when any worker exited with a non-zero exit code and modify test to ensure that workers exit cleanly by default.",refactor,Python,Daniël de Kok,2024-02-12 14:39:38+01:00,14,0,0,0,14,3,3,1,3,10.67,0,clean,Python,2024-2026,1.0,,3.5,0.25,2.67,0
explosion/spaCy,bff8725f4b4b93033bdeba6ad306e7ea79f7a402,bff8725f4b,Set version to 3.7.4 (#13327),other,Python,Daniël de Kok,2024-02-14 14:46:28+01:00,14,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,0518c36f04864a588905394b2aeefd078a87784a,0518c36f04,"Sanitize direct download (#13313)  The 'direct' option in 'spacy download' is supposed to only download from our model releases repository. However, users were able to pass in a relative path, allowin",other,Python,Matthew Honnibal,2024-02-20 13:17:51+01:00,13,1,0,0,33,2,3,1,3,4.67,0,clean,Python,2024-2026,1.0,,11.0,0.25,1.17,0
explosion/spaCy,d410d95b520e1a958f75062ab18b44b8ec8ea266,d410d95b52,remove smart_open requirement as it's taken care of via Weasel (#13391),other,Unknown,Sofie Van Landeghem,2024-03-22 18:21:20+01:00,18,4,0,0,0,2,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.0,0.0,0.0,0
explosion/spaCy,1252370f6984f977de000bd0da74508c144e20d5,1252370f69,Move DocSearch key to env var [ci skip],docs,JavaScript,Ines Montani,2024-03-25 10:17:57+01:00,10,0,0,0,6,3,3,0,1,1.0,0,clean,Python,2024-2026,1.0,,1.5,0.0,0.25,0
explosion/spaCy,4dc5fe54694ec5c9ddac8dc3710fe3d2ae657b24,4dc5fe5469,"Renamed main branch back to v4 for now (#13395)  * Update gputests.yml  * Update slowtests.yml",refactor,Unknown,Sofie Van Landeghem,2024-03-26 09:53:07+01:00,9,1,0,0,2,2,2,2,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.67,0.0,0
explosion/spaCy,21aea59001f4cf100a0c7df0c36aeddd796cee1f,21aea59001,Update code.module.sass to make code title sticky (#13379),other,Unknown,Yaseen,2024-03-26 12:15:25+01:00,12,1,0,0,2,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,2.0,0.0,0.0,0
explosion/spaCy,f5e85fa05a5de357ee6a516a907042ec28f4f580,f5e85fa05a,allow weasel 0.4.x (#13409),other,Unknown,Sofie Van Landeghem,2024-04-04 12:55:08+02:00,12,3,0,0,2,2,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.0,0.0,0
explosion/spaCy,2e9679769621449db4fa656483d956628cd52f96,2e96797696,Convert properties to decorator syntax (#13390),other,Unknown,Joe Schiff,2024-04-16 11:51:14+02:00,11,1,0,0,684,603,7,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.13,0.0,0.0,0
explosion/spaCy,2e2334632beb0e91abc1d7820a0471a10af61489,2e2334632b,"Fix use_gold_ents behaviour for EntityLinker (#13400)  * fix type annotation in docs  * only restore entities after loss calculation  * restore entities of sample in initialization  * rename ove",bugfix,Python,Sofie Van Landeghem,2024-04-16 12:00:22+02:00,12,1,0,0,145,27,3,1,11,5.45,0,clean,Python,2024-2026,1.0,,5.18,0.25,1.36,0
explosion/spaCy,6d6c10ab9c2ff1059fdb062c4421a2ddd6c40c04,6d6c10ab9c,"Fix CI (#13469)  * Remove hardcoded architecture setting  * update classifiers to include Python 3.12",bugfix,Unknown,Sofie Van Landeghem,2024-04-29 10:18:07+02:00,10,0,0,0,1,3,3,1,0,0.0,0,clean,Python,2024-2026,1.0,,0.25,0.25,0.0,0
explosion/spaCy,74836524e3372a158ecc42ba49b10a0baad975d4,74836524e3,Bump to v5 (#13470),other,Unknown,Sofie Van Landeghem,2024-04-29 10:36:31+02:00,10,0,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,045cd43c3f8a2c2529393b464085809e995b6e8f,045cd43c3f,"Fix typos in docs (#13466)  * fix typos  * prettier formatting  ---------  Co-authored-by: svlandeg <svlandeg@github.com>",bugfix,Python,Alex Strick van Linschoten,2024-04-29 11:10:17+02:00,11,0,0,0,69,66,14,1,3,6.33,0,clean,Python,2024-2026,1.0,,1.03,0.07,0.42,0
explosion/spaCy,ecd85d2618dcedb524bc457854ab3cd8e5979f20,ecd85d2618,"Update Typer pin and GH actions (#13471)  * update gh actions  * pin typer upperbound to 1.0.0",other,Unknown,Sofie Van Landeghem,2024-04-29 13:28:46+02:00,13,0,0,0,8,8,7,2,0,0.0,0,clean,Python,2024-2026,1.0,,0.89,0.25,0.0,0
explosion/spaCy,d3a232f773046771adc4cdfaf40343aff5872f4c,d3a232f773,Update LICENSE to include 2024 (#13472),other,Unknown,Sofie Van Landeghem,2024-04-30 09:17:59+02:00,9,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,c195ca4f9ce98812eb7febc3043e212492ffc07a,c195ca4f9c,fix docs for MorphAnalysis.__contains__ (#13433),bugfix,Unknown,Sofie Van Landeghem,2024-05-02 16:46:41+02:00,16,3,0,0,4,3,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.0,0.0,0.0,0
explosion/spaCy,82fc2ecfa521f6c2aa8e77d2750b81a0c90e4580,82fc2ecfa5,Bump version to 3.7.5 (#13493),other,Python,Sofie Van Landeghem,2024-05-15 12:11:33+02:00,12,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,a6d0fc3602b611e4d4a6fcc4f41cbea114ad13f8,a6d0fc3602,Remove typing-extensions from requirements (#13516),other,Unknown,Sofie Van Landeghem,2024-05-31 19:20:46+02:00,19,4,0,0,0,2,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.0,0.0,0.0,0
explosion/spaCy,f78e5ce73290f39e7de6c2f5ec5c360fdd12fcee,f78e5ce732,Disable extra CI,other,Unknown,Matthew Honnibal,2024-06-21 14:32:00+02:00,14,4,0,0,0,0,2,2,0,0.0,0,clean,Python,2024-2026,1.0,,0.0,0.67,0.0,0
explosion/spaCy,8cda27aefaea64e899061564cdedd85f0fa269e5,8cda27aefa,Add case study [ci skip],feature,JavaScript,Ines Montani,2024-06-26 09:41:23+02:00,9,2,0,0,2,2,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.0,0.0,0
explosion/spaCy,a8accc33964443422dd5096557d2c98d38ce5b57,a8accc3396,"Use cibuildwheel to build wheels (#13603)  * Add workflow files for cibuildwheel  * Add config for cibuildwheel  * Set version for experimental prerelease  * Try updating cython  * Skip 32-bit",feature,Python,Matthew Honnibal,2024-08-20 12:15:05+02:00,12,1,0,0,175,1,4,0,0,0.0,0,clean,Python,2024-2026,1.0,,87.5,0.0,0.0,0
explosion/spaCy,319e02545cff2d1c4d4b3fd5e7fb91cabcceb706,319e02545c,Set version to 3.7.6,other,Python,Matthew Honnibal,2024-08-20 12:16:08+02:00,12,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,55db9c2e87a03fe1389da2f201f3d7412aa92a11,55db9c2e87,Added gd language folder (#13570)  Implemented a foundational Scottish Gaelic (gd) language option with tokenizer_exceptions and stop_words files.,feature,Python,Mark Liberko,2024-09-09 11:14:09+02:00,11,0,0,0,2386,0,3,0,0,0.0,0,clean,Python,2024-2026,1.0,,2386.0,0.0,0.0,0
explosion/spaCy,acbf2a428f06b6e9b3df111c6c1447cba9b174b0,acbf2a428f,"Add Kurdish Kurmanji language (#13561)  * Add Kurdish Kurmanji language  * Add lex_attrs",feature,Python,Muzaffer Cikay,2024-09-09 11:15:40+02:00,11,0,0,0,239,1,9,3,4,3.75,0,clean,Python,2024-2026,1.0,,119.5,0.3,0.38,0
explosion/spaCy,608f65ce40fdcd4bee3e67a0e94638913aa54090,608f65ce40,add Tibetan (#13510),feature,Python,ykyogoku,2024-09-09 11:18:03+02:00,11,0,0,0,293,0,9,3,3,3.0,0,clean,Python,2024-2026,1.0,,293.0,0.3,0.3,0
explosion/spaCy,1b8d560d0e665626f9cdcb89b9d2cb7b0c4ccfcb,1b8d560d0e,"Support 'memory zones' for user memory management (#13621)  Add a context manage nlp.memory_zone(), which will begin memory_zone() blocks on the vocab, string store, and potentially other components",feature,Python,Matthew Honnibal,2024-09-09 11:19:39+02:00,11,0,0,0,232,49,8,1,3,1.0,0,clean,Python,2024-2026,1.0,,4.64,0.11,0.11,0
explosion/spaCy,b65491b6412aeb635135c637be3a59cb03dc2913,b65491b641,Set version to v3.8.0.dev0,other,Python,Matthew Honnibal,2024-09-09 11:20:23+02:00,11,0,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,59ac7e6bdb32b34c58e94a65b8f93fe63d4290e7,59ac7e6bdb,Format,other,Python,Matthew Honnibal,2024-09-09 11:22:52+02:00,11,0,0,0,68,18,7,3,1,1.0,0,clean,Python,2024-2026,1.0,,3.58,0.38,0.12,0
explosion/spaCy,a019315534559daccc4391ed5951f10cb715e1ac,a019315534,Fix memory zones,bugfix,Python,Matthew Honnibal,2024-09-09 13:49:41+02:00,13,0,0,0,76,71,9,0,1,5.0,0,clean,Python,2024-2026,1.0,,1.06,0.0,0.5,0
explosion/spaCy,4cc3ebe74e0758b7ec36912457365bf342fac590,4cc3ebe74e,Format,other,Python,Matthew Honnibal,2024-09-09 20:56:01+02:00,20,0,0,0,1,1,1,0,1,5.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,2.5,0
explosion/spaCy,b18cc94451b49c72bd0fb836a143c2fd340ec5db,b18cc94451,Delete unnecessary method (#13441)  Co-authored-by: marinelay <marinelay@gmail.com>,other,Python,marinelay,2024-09-09 20:57:13+02:00,20,0,0,0,0,7,1,0,1,2.0,0,clean,Python,2024-2026,1.0,,0.0,0.0,1.0,0
explosion/spaCy,5a7ad5572ca3e9de5c45e9747ccdb3a7a215cb3c,5a7ad5572c,"added gliner-spacy to universe (#13417) [ci skip]  Co-authored-by: Sofie Van Landeghem <svlandeg@users.noreply.github.com> Co-authored-by: Ines Montani <ines@ines.io>",feature,Unknown,William Mattingly,2024-09-10 14:12:52+02:00,14,1,0,0,28,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,28.0,0.0,0.0,0
explosion/spaCy,54dc4ee8fbe4343ec0ef7a6fc6dfbc33e34c1769,54dc4ee8fb,Added: Constituent-Treelib to: universe.json (#13432) [ci skip]  Co-authored-by: Halvani <>,feature,Unknown,Oren Halvani,2024-09-10 14:13:36+02:00,14,1,0,0,34,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,34.0,0.0,0.0,0
explosion/spaCy,0190e669c5010b5a21eab407162ed4d551469922,0190e669c5,universe-package-quelquhui (#13514) [ci skip]  Co-authored-by: Ines Montani <ines@ines.io>,other,Unknown,thjbdvlt,2024-09-10 14:17:33+02:00,14,1,0,0,20,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,10.0,0.0,0.0,0
explosion/spaCy,081e4e385d9e2e3271f49796dacf88415cebf29b,081e4e385d,universe-project-presque (#13515) [ci skip]  Co-authored-by: Ines Montani <ines@ines.io>,other,Unknown,thjbdvlt,2024-09-10 14:21:41+02:00,14,1,0,0,1076,314,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,3.42,0.0,0.0,0
explosion/spaCy,89c1774d43712bf26e1df821638ac9e168bf0e26,89c1774d43,added bagpipes-spacy to universe (#13425) [ci skip]  Co-authored-by: Ines Montani <ines@ines.io>,feature,Unknown,William Mattingly,2024-09-10 14:24:06+02:00,14,1,0,0,43,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,43.0,0.0,0.0,0
explosion/spaCy,7fbbb2002ac9e8e3b4ce05d9bc5dcef8b4aa80f0,7fbbb2002a,updated universe for number spacy (#13424) [ci skip]  Co-authored-by: Ines Montani <ines@ines.io>,other,Unknown,William Mattingly,2024-09-10 14:25:23+02:00,14,1,0,0,40,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,40.0,0.0,0.0,0
explosion/spaCy,c80dacd046e9a7adf6ff239598081329d49a06f7,c80dacd046,added spacy annoy to universe (#13416) [ci skip]  Co-authored-by: Ines Montani <ines@ines.io>,feature,Unknown,William Mattingly,2024-09-10 14:26:21+02:00,14,1,0,0,45,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,45.0,0.0,0.0,0
explosion/spaCy,f1a5ff9dbabe7e94ca37f352dc5458488e21297c,f1a5ff9dba,added spacy whisper to universe (#13418) [ci skip]  Co-authored-by: Ines Montani <ines@ines.io>,feature,Unknown,William Mattingly,2024-09-10 14:28:00+02:00,14,1,0,0,41,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,41.0,0.0,0.0,0
explosion/spaCy,30f1f33e78e123d8ba9cf10ee8edb98a5a5e7170,30f1f33e78,Added Date spaCy to universe (#13415) [ci skip]  Co-authored-by: Ines Montani <ines@ines.io>,feature,Unknown,William Mattingly,2024-09-10 14:29:03+02:00,14,1,0,0,42,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,42.0,0.0,0.0,0
explosion/spaCy,184e508d9c8db6fc89c60e5ec8e94324817259c9,184e508d9c,Update numpy pin,other,Unknown,Matthew Honnibal,2024-09-11 15:57:17+02:00,15,2,0,0,8,8,3,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.89,0.0,0.0,0
explosion/spaCy,c068e1de1ba69add6944155aa0b399c738dc6496,c068e1de1b,Fix dependencies,bugfix,Python,Matthew Honnibal,2024-09-11 15:57:52+02:00,15,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,1869a197c96bb262441df61472d9a82869e742a7,1869a197c9,Try enabling macos-14 for arm builds,other,Unknown,Matthew Honnibal,2024-09-11 16:06:57+02:00,16,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,b427597fc8a5a001f6fb07af07d4c912c38ecd5f,b427597fc8,Set version to v3.8.0,other,Python,Matthew Honnibal,2024-09-11 21:32:26+02:00,21,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,69ecb85fad8db4f0e479478e61521353adc66133,69ecb85fad,Set version to v3.8.1,other,Python,Matthew Honnibal,2024-09-13 10:43:40+02:00,10,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,419bfaf6e771a255ccc79275b899da71a06439bd,419bfaf6e7,Update cibuildwheel,other,Unknown,Matthew Honnibal,2024-09-13 10:44:48+02:00,10,4,0,0,8,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,4.0,0.0,0.0,0
explosion/spaCy,83b4015b36847aef65ecd1004863cfd924a7af6b,83b4015b36,Remove aarch,other,Unknown,Matthew Honnibal,2024-09-13 12:35:50+02:00,12,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,a0ce61f55abbe02f3dac134c35d9273a6889b10b,a0ce61f55a,Fix thinc pin,bugfix,Unknown,Matthew Honnibal,2024-09-13 14:21:03+02:00,14,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,3a635d2c94b7dc465ee4df8b33e5ad10d9f1481c,3a635d2c94,Try skipping 686,other,Unknown,Matthew Honnibal,2024-09-14 00:12:49+02:00,0,5,1,1,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,8dcc4b8daf0a9f5cacdca57f1de2364c2c408569,8dcc4b8daf,Skip running tests on PRs,test,Unknown,Matthew Honnibal,2024-09-14 11:07:23+02:00,11,5,1,0,2,0,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,2.0,0.5,0.0,0
explosion/spaCy,3c3d75015b6fac86d9c2161479fa77af61eec13c,3c3d75015b,Set version to v3.7.7,other,Python,Matthew Honnibal,2024-09-14 11:27:32+02:00,11,5,1,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,e2dc9b79e10900e09fe748baa8155ec73f669cb1,e2dc9b79e1,Format,other,Python,Matthew Honnibal,2024-09-14 11:29:40+02:00,11,5,1,0,1,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.0,0.0,0.0,0
explosion/spaCy,2f1e7ed09aae2dcb86a2f36c2df93ad6b4cb3d38,2f1e7ed09a,Lint,other,Unknown,Matthew Honnibal,2024-09-14 11:36:27+02:00,11,5,1,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,0576a1ff56e7584a6e6b198e59a6ded5944bd0b6,0576a1ff56,Fix numpy floats in meta.json,bugfix,Python,Matthew Honnibal,2024-09-14 12:54:08+02:00,12,5,1,0,8,2,1,0,3,3.0,0,clean,Python,2024-2026,1.0,,2.67,0.0,1.5,0
explosion/spaCy,3d03565498f761f47b3f84d32305c6cdf2ab0768,3d03565498,Replace numpy floats in evaluate and update,other,Python,Matthew Honnibal,2024-09-14 12:55:53+02:00,12,5,1,0,2,2,1,0,2,14.5,0,clean,Python,2024-2026,1.0,,0.67,0.0,7.25,0
explosion/spaCy,de4f19f3a386fde27a66bc7458b12bc8ea550334,de4f19f3a3,Fix version,bugfix,Python,Matthew Honnibal,2024-09-14 13:12:44+02:00,13,5,1,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,5010fcbd3aa26df86f987b4b5888d93d47f4efe8,5010fcbd3a,Fix numpy constant,bugfix,Python,Matthew Honnibal,2024-09-14 13:13:11+02:00,13,5,1,0,1,1,1,0,1,1.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.5,0
explosion/spaCy,6fa0d709d5fe232c264be18e500d116445706825,6fa0d709d5,Support option to not depend on parent package in spacy package,other,Python,Matthew Honnibal,2024-09-29 13:51:04+02:00,13,6,1,0,16,2,1,0,4,26.0,0,clean,Python,2024-2026,1.0,,5.33,0.0,13.0,0
explosion/spaCy,8ce53a6bbe20539efe0dc37788b86b0b25d6fda9,8ce53a6bbe,Syntax,other,Python,Matthew Honnibal,2024-09-29 13:51:44+02:00,13,6,1,0,1,1,1,0,1,2.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,1.0,0
explosion/spaCy,969832f5d67cb91665f433b66ed2a2dc4a1db84e,969832f5d6,Fix package,bugfix,Python,Matthew Honnibal,2024-09-29 14:00:11+02:00,14,6,1,0,3,3,1,0,2,30.0,0,clean,Python,2024-2026,1.0,,0.75,0.0,15.0,0
explosion/spaCy,3b165a8716958bf2cf3a28d87e52fe03cd853011,3b165a8716,Simplify setting to require parent package,other,Python,Matthew Honnibal,2024-09-29 14:19:10+02:00,14,6,1,0,12,13,1,0,3,16.33,0,clean,Python,2024-2026,1.0,,0.86,0.0,8.16,0
explosion/spaCy,6255cb985f27e88461e5af3e4760ca6663d58bc0,6255cb985f,Include version constraint in parent package requirement,other,Python,Matthew Honnibal,2024-09-29 14:22:21+02:00,14,6,1,0,1,1,1,0,1,5.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,2.5,0
explosion/spaCy,c03f0605274872660d2c73acba2f7327c3a875f2,c03f060527,Allow positive option --require-parent,other,Python,Matthew Honnibal,2024-09-29 14:30:14+02:00,14,6,1,0,1,1,1,0,1,2.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,1.0,0
explosion/spaCy,dec13b42581e2c0e6f24bc136c76de1d08b57fb2,dec13b4258,Fix inverted cli arg,bugfix,Python,Matthew Honnibal,2024-09-29 15:50:05+02:00,15,6,1,0,4,4,1,0,3,28.0,0,clean,Python,2024-2026,1.0,,0.8,0.0,14.0,0
explosion/spaCy,114b4894fb39119fa81eac2dc0dae019cb845918,114b4894fb,Fix --require-parent default,bugfix,Python,Matthew Honnibal,2024-09-29 15:50:31+02:00,15,6,1,0,1,1,1,0,1,2.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,1.0,0
explosion/spaCy,a61a1d43cf9573a9a7b6d6199732b5cc921f1135,a61a1d43cf,[Documentation] Replace broken URL in  _serialization.mdx (#13641),docs,Unknown,DomHudson,2024-09-30 17:45:50+02:00,17,0,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,3a0aadcf86792e69c4dfa6e9f7932a3d06de4ca0,3a0aadcf86,Update spacy[apple] thinc-apple-ops pin for numpy v2 compatibility,other,Unknown,Matthew Honnibal,2024-10-01 10:16:35+02:00,10,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,a8837beab7bc04d480bfa86736a693fcb8cc0731,a8837beab7,Set version to v3.8.1,other,Python,Matthew Honnibal,2024-10-01 12:37:11+02:00,12,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,725ccbac391e0c688f1e78dbb76c0a03afc830de,725ccbac39,Format,other,Python,Matthew Honnibal,2024-10-01 12:38:02+02:00,12,1,0,0,9,3,1,0,3,3.0,0,clean,Python,2024-2026,1.0,,2.25,0.0,1.5,0
explosion/spaCy,9c5b61bdffb239c88c98640b6aed2a0d8b797656,9c5b61bdff,isort,other,Python,Matthew Honnibal,2024-10-01 12:38:51+02:00,12,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,ff81bfb8db8296ca117ff16552e3a47c23705eae,ff81bfb8db,Update tests,test,Unknown,Matthew Honnibal,2024-10-01 13:21:10+02:00,13,1,0,0,5,5,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,0.83,0.5,0.0,0
explosion/spaCy,f0084b91439a924b01ddc782ef6347a5a50ad93f,f0084b9143,Fix matrix in tests,bugfix,Unknown,Matthew Honnibal,2024-10-01 15:28:22+02:00,15,1,0,0,1,12,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,0.08,0.5,0.0,0
explosion/spaCy,6c038aaae0b95c3536bfd0bf15090b4758ae3766,6c038aaae0,Don't disable tests on workflow changes,test,Unknown,Matthew Honnibal,2024-10-01 15:32:01+02:00,15,1,0,0,0,1,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,0.0,0.5,0.0,0
explosion/spaCy,e1d050517d736b215e7cdcbaccabf6f3f03bc505,e1d050517d,Fix requirements.txt,bugfix,Unknown,Matthew Honnibal,2024-10-01 15:56:18+02:00,15,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,924cbc970328af4fcaf0af9ac45bafc4f6d712b3,924cbc9703,Fix environment variable for test,bugfix,Unknown,Matthew Honnibal,2024-10-01 16:08:06+02:00,16,1,0,0,3,1,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,1.5,0.5,0.0,0
explosion/spaCy,0cdcfe56cb4fc878896d04bed9b1b7ad847f8780,0cdcfe56cb,Set version to v3.8.2,other,Python,Matthew Honnibal,2024-10-01 16:47:24+02:00,16,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
explosion/spaCy,63f1b53c1a09f3a77fa327813b24a86442291891,63f1b53c1a,Check test failure,test,Unknown,Matthew Honnibal,2024-10-01 16:49:49+02:00,16,1,0,0,1,1,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.5,0.0,0
explosion/spaCy,dd47fbb45f2e4121ba2342c4b521118beaec954f,dd47fbb45f,Remove 'apple' extra,other,Unknown,Matthew Honnibal,2024-10-01 22:24:25+02:00,22,1,0,1,0,7,2,1,0,0.0,0,clean,Python,2024-2026,1.0,,0.0,0.33,0.0,0
explosion/spaCy,29232ad3b5ca5a19858fce1af1dd258fc181c91e,29232ad3b5,Upd tests workflow,test,Unknown,Matthew Honnibal,2024-10-01 22:51:09+02:00,22,1,0,1,2,6,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,0.29,0.5,0.0,0
explosion/spaCy,5196366af56dbea18494e69abef93bf67b2f28de,5196366af5,Upd tests workflow,test,Unknown,Matthew Honnibal,2024-10-01 22:53:11+02:00,22,1,0,1,1,1,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.5,0.0,0
explosion/spaCy,77177d0216af47cefed53e1860ebf3c17d87fa8f,77177d0216,Upd tests workflow,test,Unknown,Matthew Honnibal,2024-10-01 22:54:12+02:00,22,1,0,1,0,7,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,0.0,0.5,0.0,0
